subject,window_idx,query_v2,flag_if,flag_lof,score_if,score_lof,z_ecg,z_resp,z_bvp,z_wrist_eda,z_wrist_temp,top2
13,3634,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated resp (z=+0.8 vs subject baseline, mean=0.21) elevated wrist_temp (z=+0.7 vs subject baseline, mean=34.33) Relevant topics: respiration rate breathing pattern tachypnea bradypnea ventilation skin temperature thermal perfusion vasomotor ambient temperature sensor effects. Other readings: ecg mean=0.00, bvp mean=0.03, wrist_eda mean=2.00.",False,True,0.4133,1.378,0.585,0.775,0.056,-0.529,0.692,"resp,wrist_temp"
13,3692,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated bvp (z=+6.9 vs subject baseline, mean=5.12) reduced resp (z=-2.1 vs subject baseline, mean=-0.34) Relevant topics: photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening respiration rate breathing pattern tachypnea bradypnea ventilation. Other readings: ecg mean=-0.00, wrist_eda mean=6.96, wrist_temp mean=33.60.",False,True,0.4439,1.4336,-1.597,-2.067,6.869,0.658,0.044,"bvp,resp"
13,3720,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_temp (z=+1.0 vs subject baseline, mean=34.66) reduced bvp (z=-1.0 vs subject baseline, mean=-0.73) Relevant topics: skin temperature thermal perfusion vasomotor ambient temperature sensor effects photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening. Other readings: ecg mean=0.00, resp mean=0.07, wrist_eda mean=0.85.",False,True,0.452,1.3715,0.53,0.022,-0.953,-0.802,0.99,"wrist_temp,bvp"
14,3768,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). reduced wrist_temp (z=-1.2 vs subject baseline, mean=33.16) elevated resp (z=+1.2 vs subject baseline, mean=0.20) Relevant topics: skin temperature thermal perfusion vasomotor ambient temperature sensor effects respiration rate breathing pattern tachypnea bradypnea ventilation. Other readings: ecg mean=0.00, bvp mean=-0.25, wrist_eda mean=0.43.",False,True,0.424,1.3451,-0.363,1.192,-0.173,-0.795,-1.212,"wrist_temp,resp"
14,3773,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). reduced wrist_temp (z=-1.0 vs subject baseline, mean=33.34) elevated resp (z=+1.0 vs subject baseline, mean=0.18) Relevant topics: skin temperature thermal perfusion vasomotor ambient temperature sensor effects respiration rate breathing pattern tachypnea bradypnea ventilation. Other readings: ecg mean=0.00, bvp mean=0.50, wrist_eda mean=0.50.",False,True,0.4259,1.3667,-0.416,1.021,0.53,-0.786,-1.036,"wrist_temp,resp"
14,3788,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+2.7 vs subject baseline, mean=25.78) elevated resp (z=+2.1 vs subject baseline, mean=0.32) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response respiration rate breathing pattern tachypnea bradypnea ventilation. Other readings: ecg mean=0.00, bvp mean=-0.74, wrist_temp mean=32.58.",True,False,0.5337,1.0603,0.215,2.096,-0.622,2.7,-1.787,"wrist_eda,resp"
14,3789,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show a sustained level shift from this subject's baseline. elevated wrist_eda (z=+3.2 vs subject baseline, mean=29.32) reduced resp (z=-2.9 vs subject baseline, mean=-0.32) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response respiration rate breathing pattern tachypnea bradypnea ventilation. Other readings: ecg mean=-0.00, bvp mean=0.79, wrist_temp mean=32.67.",True,False,0.4991,1.0386,-0.78,-2.868,0.794,3.188,-1.698,"wrist_eda,resp"
14,3790,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+3.4 vs subject baseline, mean=31.17) reduced wrist_temp (z=-1.6 vs subject baseline, mean=32.82) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response skin temperature thermal perfusion vasomotor ambient temperature sensor effects. Other readings: ecg mean=0.00, resp mean=0.00, bvp mean=-0.78.",True,False,0.5057,1.0325,0.189,-0.386,-0.656,3.443,-1.554,"wrist_eda,wrist_temp"
14,3791,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+3.4 vs subject baseline, mean=30.73) reduced wrist_temp (z=-1.4 vs subject baseline, mean=32.98) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response skin temperature thermal perfusion vasomotor ambient temperature sensor effects. Other readings: ecg mean=0.00, resp mean=0.20, bvp mean=0.51.",True,False,0.5077,1.0163,-0.07,1.161,0.535,3.383,-1.392,"wrist_eda,wrist_temp"
14,3792,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show a sustained level shift from this subject's baseline. elevated wrist_eda (z=+3.1 vs subject baseline, mean=28.64) elevated bvp (z=+3.0 vs subject baseline, mean=3.15) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening. Other readings: ecg mean=0.00, resp mean=-0.07, wrist_temp mean=33.10.",True,False,0.512,1.0375,0.117,-0.929,2.98,3.095,-1.269,"wrist_eda,bvp"
14,3793,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+3.0 vs subject baseline, mean=27.68) reduced bvp (z=-2.9 vs subject baseline, mean=-3.22) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening. Other readings: ecg mean=-0.01, resp mean=0.12, wrist_temp mean=33.18.",True,False,0.5179,1.0675,-2.097,0.525,-2.926,2.963,-1.192,"wrist_eda,bvp"
14,3795,"Biosignal window flagged by both anomaly detectors (Isolation Forest and LOF). Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+2.8 vs subject baseline, mean=26.40) elevated bvp (z=+1.5 vs subject baseline, mean=1.60) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening. Other readings: ecg mean=0.00, resp mean=0.04, wrist_temp mean=33.28.",True,True,0.5494,1.3285,0.154,-0.048,1.547,2.785,-1.089,"wrist_eda,bvp"
14,3797,"Biosignal window flagged by both anomaly detectors (Isolation Forest and LOF). Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated bvp (z=+6.2 vs subject baseline, mean=6.62) elevated wrist_eda (z=+2.7 vs subject baseline, mean=25.62) Relevant topics: photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening electrodermal activity skin conductance sympathetic stress arousal sweat response. Other readings: ecg mean=0.00, resp mean=0.19, wrist_temp mean=33.28.",True,True,0.5437,1.6309,-0.04,1.107,6.198,2.678,-1.089,"bvp,wrist_eda"
14,3815,"Biosignal window flagged by both anomaly detectors (Isolation Forest and LOF). Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). reduced resp (z=-28.4 vs subject baseline, mean=-3.57) elevated ecg (z=+1.9 vs subject baseline, mean=0.01) Relevant topics: respiration rate breathing pattern tachypnea bradypnea ventilation electrocardiogram rhythm irregularity heart rate variability arrhythmia ectopic beats atrial fibrillation. Other readings: bvp mean=1.52, wrist_eda mean=17.99, wrist_temp mean=33.26.",True,True,0.569,2.3871,1.934,-28.376,1.468,1.626,-1.109,"resp,ecg"
14,3816,"Biosignal window flagged by both anomaly detectors (Isolation Forest and LOF). Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated resp (z=+26.3 vs subject baseline, mean=3.41) elevated bvp (z=+1.7 vs subject baseline, mean=1.74) Relevant topics: respiration rate breathing pattern tachypnea bradypnea ventilation photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening. Other readings: ecg mean=-0.00, wrist_eda mean=17.58, wrist_temp mean=33.27.",True,True,0.5573,2.5242,-1.36,26.283,1.676,1.569,-1.098,"resp,bvp"
14,3820,"Biosignal window flagged by the LOF anomaly detector. Deviating channels are only mildly unusual vs this subject's baseline. reduced ecg (z=-0.9 vs subject baseline, mean=-0.00) reduced wrist_temp (z=-0.8 vs subject baseline, mean=33.62) Relevant topics: electrocardiogram rhythm irregularity heart rate variability arrhythmia ectopic beats atrial fibrillation skin temperature thermal perfusion vasomotor ambient temperature sensor effects. Other readings: resp mean=0.04, bvp mean=-0.23, wrist_eda mean=11.42.",False,True,0.4527,1.3482,-0.932,-0.049,-0.148,0.72,-0.755,"ecg,wrist_temp"
14,3830,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). reduced resp (z=-1.6 vs subject baseline, mean=-0.15) elevated bvp (z=+1.1 vs subject baseline, mean=1.07) Relevant topics: respiration rate breathing pattern tachypnea bradypnea ventilation photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening. Other readings: ecg mean=-0.00, wrist_eda mean=8.35, wrist_temp mean=34.28.",True,False,0.5221,1.2777,-0.832,-1.567,1.052,0.297,-0.09,"resp,bvp"
14,3835,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). reduced bvp (z=-1.4 vs subject baseline, mean=-1.55) elevated wrist_temp (z=+0.8 vs subject baseline, mean=35.19) Relevant topics: photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening skin temperature thermal perfusion vasomotor ambient temperature sensor effects. Other readings: ecg mean=0.00, resp mean=0.14, wrist_eda mean=11.54.",False,True,0.4976,1.2987,-0.225,0.724,-1.378,0.737,0.817,"bvp,wrist_temp"
14,3836,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+1.0 vs subject baseline, mean=13.36) elevated wrist_temp (z=+0.8 vs subject baseline, mean=35.15) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response skin temperature thermal perfusion vasomotor ambient temperature sensor effects. Other readings: ecg mean=0.00, resp mean=0.08, bvp mean=0.01.",True,False,0.5232,1.2277,-0.394,0.203,0.075,0.987,0.778,"wrist_eda,wrist_temp"
14,3838,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+2.6 vs subject baseline, mean=25.11) elevated resp (z=+1.4 vs subject baseline, mean=0.23) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response respiration rate breathing pattern tachypnea bradypnea ventilation. Other readings: ecg mean=-0.00, bvp mean=0.45, wrist_temp mean=35.19.",True,False,0.5149,1.1333,-0.655,1.371,0.477,2.608,0.81,"wrist_eda,resp"
14,3839,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+3.5 vs subject baseline, mean=31.59) elevated ecg (z=+1.3 vs subject baseline, mean=0.01) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response electrocardiogram rhythm irregularity heart rate variability arrhythmia ectopic beats atrial fibrillation. Other readings: resp mean=-0.04, bvp mean=0.11, wrist_temp mean=35.24.",True,False,0.5277,1.0792,1.324,-0.73,0.16,3.501,0.861,"wrist_eda,ecg"
14,3840,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show a sustained level shift from this subject's baseline. elevated wrist_eda (z=+3.7 vs subject baseline, mean=32.90) reduced ecg (z=-2.2 vs subject baseline, mean=-0.01) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response electrocardiogram rhythm irregularity heart rate variability arrhythmia ectopic beats atrial fibrillation. Other readings: resp mean=-0.01, bvp mean=-1.56, wrist_temp mean=35.36.",True,False,0.5342,1.0622,-2.213,-0.477,-1.382,3.682,0.985,"wrist_eda,ecg"
14,3841,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+3.6 vs subject baseline, mean=32.20) elevated bvp (z=+1.2 vs subject baseline, mean=1.18) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening. Other readings: ecg mean=0.00, resp mean=0.06, wrist_temp mean=35.43.",True,False,0.4994,0.991,-0.461,0.066,1.152,3.586,1.053,"wrist_eda,bvp"
14,3842,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+3.4 vs subject baseline, mean=30.62) elevated wrist_temp (z=+1.1 vs subject baseline, mean=35.46) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response skin temperature thermal perfusion vasomotor ambient temperature sensor effects. Other readings: ecg mean=0.00, resp mean=-0.05, bvp mean=-0.28.",True,False,0.5099,0.9984,-0.027,-0.817,-0.199,3.368,1.081,"wrist_eda,wrist_temp"
14,3846,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show a sustained level shift from this subject's baseline. elevated wrist_eda (z=+2.8 vs subject baseline, mean=26.40) reduced bvp (z=-1.3 vs subject baseline, mean=-1.46) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening. Other readings: ecg mean=0.00, resp mean=0.03, wrist_temp mean=35.46.",True,False,0.5141,1.0694,0.144,-0.131,-1.291,2.785,1.083,"wrist_eda,bvp"
14,3852,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+2.6 vs subject baseline, mean=25.41) reduced resp (z=-1.6 vs subject baseline, mean=-0.16) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response respiration rate breathing pattern tachypnea bradypnea ventilation. Other readings: ecg mean=0.01, bvp mean=-0.33, wrist_temp mean=35.24.",True,False,0.6,1.2672,1.37,-1.644,-0.24,2.649,0.859,"wrist_eda,resp"
14,3853,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+3.4 vs subject baseline, mean=31.17) reduced bvp (z=-1.1 vs subject baseline, mean=-1.27) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening. Other readings: ecg mean=0.00, resp mean=0.15, wrist_temp mean=35.15.",True,False,0.5525,1.08,-0.307,0.818,-1.113,3.443,0.771,"wrist_eda,bvp"
14,3854,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show a sustained level shift from this subject's baseline. elevated wrist_eda (z=+3.7 vs subject baseline, mean=33.37) elevated bvp (z=+1.4 vs subject baseline, mean=1.47) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening. Other readings: ecg mean=-0.00, resp mean=0.05, wrist_temp mean=35.11.",True,False,0.527,1.0011,-0.489,-0.036,1.423,3.746,0.729,"wrist_eda,bvp"
14,3855,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show a sustained level shift from this subject's baseline. elevated wrist_eda (z=+3.9 vs subject baseline, mean=34.55) reduced ecg (z=-1.1 vs subject baseline, mean=-0.00) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response electrocardiogram rhythm irregularity heart rate variability arrhythmia ectopic beats atrial fibrillation. Other readings: resp mean=0.06, bvp mean=-0.52, wrist_temp mean=35.08.",True,False,0.5216,0.9984,-1.057,0.082,-0.416,3.91,0.706,"wrist_eda,ecg"
14,3856,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). reduced resp (z=-4.9 vs subject baseline, mean=-0.58) elevated wrist_eda (z=+4.0 vs subject baseline, mean=35.50) Relevant topics: respiration rate breathing pattern tachypnea bradypnea ventilation electrodermal activity skin conductance sympathetic stress arousal sweat response. Other readings: ecg mean=0.01, bvp mean=1.13, wrist_temp mean=35.10.",True,False,0.5765,1.1663,0.85,-4.909,1.109,4.041,0.72,"resp,wrist_eda"
14,3857,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated resp (z=+4.5 vs subject baseline, mean=0.63) elevated wrist_eda (z=+4.3 vs subject baseline, mean=37.46) Relevant topics: respiration rate breathing pattern tachypnea bradypnea ventilation electrodermal activity skin conductance sympathetic stress arousal sweat response. Other readings: ecg mean=-0.00, bvp mean=-0.94, wrist_temp mean=35.12.",True,False,0.5449,1.1054,-0.922,4.519,-0.81,4.31,0.742,"resp,wrist_eda"
14,3858,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+4.4 vs subject baseline, mean=38.46) elevated resp (z=+1.2 vs subject baseline, mean=0.20) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response respiration rate breathing pattern tachypnea bradypnea ventilation. Other readings: ecg mean=0.01, bvp mean=-1.20, wrist_temp mean=35.16.",True,False,0.5753,1.1593,0.451,1.172,-1.052,4.449,0.783,"wrist_eda,resp"
14,3859,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+4.3 vs subject baseline, mean=37.20) elevated bvp (z=+1.9 vs subject baseline, mean=1.99) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening. Other readings: ecg mean=0.00, resp mean=0.10, wrist_temp mean=35.22.",True,False,0.5528,1.0704,-0.47,0.353,1.909,4.276,0.847,"wrist_eda,bvp"
14,3860,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+4.2 vs subject baseline, mean=36.44) reduced resp (z=-1.6 vs subject baseline, mean=-0.15) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response respiration rate breathing pattern tachypnea bradypnea ventilation. Other readings: ecg mean=-0.00, bvp mean=-1.64, wrist_temp mean=35.31.",True,False,0.5363,1.0168,-0.678,-1.589,-1.455,4.17,0.934,"wrist_eda,resp"
14,3861,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show a sustained level shift from this subject's baseline. elevated wrist_eda (z=+4.1 vs subject baseline, mean=35.72) elevated bvp (z=+2.0 vs subject baseline, mean=2.14) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening. Other readings: ecg mean=0.00, resp mean=0.02, wrist_temp mean=35.43.",True,False,0.5496,1.0046,0.209,-0.272,2.042,4.071,1.052,"wrist_eda,bvp"
14,3862,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+4.0 vs subject baseline, mean=35.56) reduced bvp (z=-2.5 vs subject baseline, mean=-2.74) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening. Other readings: ecg mean=0.00, resp mean=0.04, wrist_temp mean=35.52.",True,False,0.5387,0.9989,-0.211,-0.043,-2.478,4.049,1.143,"wrist_eda,bvp"
14,3863,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+3.9 vs subject baseline, mean=34.40) elevated bvp (z=+1.9 vs subject baseline, mean=1.93) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening. Other readings: ecg mean=-0.00, resp mean=0.10, wrist_temp mean=35.59.",True,False,0.5475,0.9872,-0.77,0.4,1.855,3.889,1.217,"wrist_eda,bvp"
14,3864,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show a sustained level shift from this subject's baseline. elevated wrist_eda (z=+3.8 vs subject baseline, mean=33.53) reduced bvp (z=-3.5 vs subject baseline, mean=-3.84) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening. Other readings: ecg mean=0.00, resp mean=0.09, wrist_temp mean=35.65.",True,False,0.5361,1.048,0.061,0.286,-3.495,3.768,1.274,"wrist_eda,bvp"
14,3865,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+3.8 vs subject baseline, mean=34.06) elevated bvp (z=+2.3 vs subject baseline, mean=2.44) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening. Other readings: ecg mean=0.00, resp mean=-0.01, wrist_temp mean=35.71.",True,False,0.5758,1.1146,-0.037,-0.437,2.327,3.842,1.334,"wrist_eda,bvp"
14,3866,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+3.9 vs subject baseline, mean=34.16) elevated wrist_temp (z=+1.4 vs subject baseline, mean=35.80) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response skin temperature thermal perfusion vasomotor ambient temperature sensor effects. Other readings: ecg mean=0.00, resp mean=0.02, bvp mean=0.69.",True,False,0.5379,1.0193,0.282,-0.263,0.702,3.856,1.418,"wrist_eda,wrist_temp"
14,3867,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show a sustained level shift from this subject's baseline. elevated wrist_eda (z=+3.7 vs subject baseline, mean=33.35) elevated wrist_temp (z=+1.5 vs subject baseline, mean=35.85) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response skin temperature thermal perfusion vasomotor ambient temperature sensor effects. Other readings: ecg mean=-0.00, resp mean=0.09, bvp mean=-0.65.",True,False,0.5385,1.0024,-1.241,0.332,-0.539,3.744,1.474,"wrist_eda,wrist_temp"
14,3868,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+3.7 vs subject baseline, mean=33.28) elevated bvp (z=+3.1 vs subject baseline, mean=3.30) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening. Other readings: ecg mean=-0.00, resp mean=-0.15, wrist_temp mean=35.92.",True,False,0.5561,1.0812,-0.62,-1.541,3.118,3.735,1.543,"wrist_eda,bvp"
14,3869,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show a sustained level shift from this subject's baseline. elevated wrist_eda (z=+3.7 vs subject baseline, mean=32.78) reduced bvp (z=-2.8 vs subject baseline, mean=-3.08) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening. Other readings: ecg mean=0.01, resp mean=0.06, wrist_temp mean=35.99.",True,False,0.5373,1.0487,0.497,0.114,-2.792,3.665,1.611,"wrist_eda,bvp"
14,3870,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+3.6 vs subject baseline, mean=32.27) elevated wrist_temp (z=+1.7 vs subject baseline, mean=36.06) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response skin temperature thermal perfusion vasomotor ambient temperature sensor effects. Other readings: ecg mean=-0.00, resp mean=0.08, bvp mean=1.30.",True,False,0.534,1.0052,-0.584,0.241,1.267,3.596,1.682,"wrist_eda,wrist_temp"
14,3871,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show a sustained level shift from this subject's baseline. elevated wrist_eda (z=+3.5 vs subject baseline, mean=31.65) elevated wrist_temp (z=+1.7 vs subject baseline, mean=36.11) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response skin temperature thermal perfusion vasomotor ambient temperature sensor effects. Other readings: ecg mean=-0.00, resp mean=-0.11, bvp mean=-0.59.",True,False,0.5429,0.9918,-0.605,-1.25,-0.486,3.509,1.73,"wrist_eda,wrist_temp"
14,3872,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show a sustained level shift from this subject's baseline. elevated wrist_eda (z=+3.4 vs subject baseline, mean=30.96) reduced bvp (z=-2.2 vs subject baseline, mean=-2.46) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening. Other readings: ecg mean=0.00, resp mean=0.21, wrist_temp mean=36.15.",True,False,0.544,0.9997,-0.398,1.26,-2.221,3.415,1.768,"wrist_eda,bvp"
14,3873,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show a sustained level shift from this subject's baseline. elevated bvp (z=+4.0 vs subject baseline, mean=4.20) elevated wrist_eda (z=+3.3 vs subject baseline, mean=30.27) Relevant topics: photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening electrodermal activity skin conductance sympathetic stress arousal sweat response. Other readings: ecg mean=0.00, resp mean=-0.16, wrist_temp mean=36.17.",True,False,0.5422,1.0195,0.14,-1.656,3.958,3.319,1.794,"bvp,wrist_eda"
14,3874,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+3.2 vs subject baseline, mean=29.74) reduced bvp (z=-2.3 vs subject baseline, mean=-2.57) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening. Other readings: ecg mean=0.00, resp mean=0.21, wrist_temp mean=36.22.",True,False,0.5167,0.9991,-0.193,1.241,-2.325,3.246,1.838,"wrist_eda,bvp"
